1026.7;6.3;84;23.4
1027.2;6.1;86;23.4
1027.4;5.8;87;23.4
1027.3;10.5;72;23.4
1027.0;12.8;62;23.4
1026.7;12.3;66;23.4
1026.5;12.7;58;23.4
1026.3;11.2;64;23.4
1026.1;8.5;78;23.4
1026.1;6.8;82;23.4
1025.8;5.6;85;23.4
1025.6;4.6;86;23.4
1026.0;3.2;86;23.4
1026.0;1.8;88;23.4
1026.0;0.8;90;23.4
1026.2;0.3;91;23.4
1026.1;0.0;92;23.4
1026.2;-0.4;93;23.4
1026.3;-0.8;93;23.4
1026.3;-0.8;94;23.4
1026.2;-0.8;94;23.4
1026.2;-1.0;94;23.4
1026.4;-1.2;94;23.4
1026.3;-1.6;95;23.4
1026.5;-1.6;95;23.4
1026.2;-1.2;95;23.4
1026.4;-0.5;96;23.4
1026.3;0.4;96;23.6
1026.1;1.2;96;23.6
1025.7;1.7;96;23.6
1025.3;1.6;96;23.6
1025.1;1.2;96;23.6
1024.8;1.1;96;23.6
1025.0;1.1;96;23.6
1024.9;0.9;96;23.6
1025.0;0.9;96;23.6
1025.3;0.8;96;23.6
1025.5;0.4;96;23.6
1025.5;0.2;96;23.6
1025.3;0.1;96;23.6
1025.4;0.0;96;23.6
1025.3;-0.4;96;23.6
1025.4;-0.5;96;23.6
1025.6;-0.4;96;23.6
1025.4;-0.3;96;23.6
1025.3;-0.6;96;23.6
1025.2;-0.8;96;23.6
1025.4;-1.3;96;23.6
1025.4;-1.4;96;23.6
1025.4;-1.0;96;23.6
1025.4;0.9;96;23.6
1025.7;2.8;96;23.6
1025.0;5.0;94;23.6
1024.7;7.6;86;23.6
1024.5;8.6;79;23.6
1024.4;8.8;77;23.6
1024.3;7.2;81;23.6
1024.1;4.9;84;23.6
1024.6;3.0;89;23.6
1024.3;2.0;91;23.6
1023.7;1.3;92;23.6
1023.4;1.4;94;23.6
1023.5;1.4;94;23.6
1023.2;1.8;95;23.6
1023.5;2.6;96;23.8
1023.3;2.9;96;24.2
1023.2;3.0;96;24.6
1022.9;3.3;96;25.0
1022.5;3.3;96;25.2
1022.2;3.1;96;25.2
1022.0;2.8;96;25.2
1021.7;2.6;96;25.2
1021.9;2.7;96;25.2
1021.9;4.6;96;25.2
1021.6;4.9;96;25.2
1021.3;5.6;96;25.2
1020.8;7.0;91;25.2
1020.2;8.2;82;25.2
1020.0;7.8;83;25.2
1020.1;6.7;85;25.4
1021.2;4.8;88;26.0
1021.7;3.3;90;26.4
1022.1;3.1;89;26.6
1022.2;2.7;85;26.6
1022.7;2.6;84;26.6
1022.9;2.5;84;26.6
1022.9;2.4;83;26.6
1022.7;2.2;83;26.6
1022.6;2.1;83;26.6
1022.3;1.6;84;26.6
1022.3;1.3;85;26.6
1022.3;1.1;85;26.6
1021.9;1.4;84;26.6
1021.8;1.2;84;26.6
1021.7;0.8;84;26.6
1022.1;0.4;85;26.6
1022.4;0.1;87;26.6
1022.5;0.6;87;26.6
1022.7;1.4;83;26.6
1022.6;2.8;79;26.6
1022.4;3.3;74;26.6
1022.1;3.7;76;26.6
1022.1;3.2;73;26.6
1022.0;2.8;75;26.6
1022.3;3.1;72;26.6
1022.9;2.0;80;26.6
1023.0;1.5;83;26.6
1023.6;1.0;84;26.6
1023.9;0.3;84;26.6
1024.3;-0.2;87;26.8
1024.8;-0.1;87;26.8
1025.1;-0.1;87;26.8
1025.4;-0.8;87;26.8
1025.7;-1.8;89;26.8
1026.0;-2.1;91;26.8
1026.3;-2.1;92;26.8
1026.2;-2.2;92;26.8
1026.5;-1.5;92;26.8
1026.8;-0.9;89;26.8
1027.1;-0.6;85;26.8
1027.6;-0.6;85;26.8
1028.1;-0.7;85;26.8
1028.1;0.0;80;26.8
1028.2;1.1;75;26.8
1028.1;1.0;72;26.8
1028.0;0.9;75;26.8
1027.8;0.5;78;26.8
1027.7;0.6;76;26.8
1027.8;0.3;75;26.8
1028.0;0.1;74;26.8
1028.6;-0.2;74;26.8
1028.8;-0.4;73;26.8
1028.8;-0.5;74;26.8
1029.2;-0.6;74;26.8
1029.7;-0.8;72;26.8
1029.9;-0.9;73;26.8
1029.6;-1.0;74;26.8
1029.4;-1.1;72;26.8
1029.3;-1.2;75;26.8
1029.3;-1.3;76;26.8
1029.1;-1.4;74;26.8
1029.0;-1.6;74;26.8
1029.0;-1.7;75;26.8
1028.9;-2.0;76;26.8
1029.0;-2.2;76;26.8
1029.0;-2.1;78;26.8
1029.1;-1.7;76;26.8
